,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
399,2020-05-22,KT,6말,데스파이네,4 라모스,2-1,중견수 뜬공,2사 1루 4:1,이닝종료 4:1,0.86,-0.251,12.8,10.3,-0.025
400,2020-07-01,KT,4말,배제성,4 라모스,2-2,라모스/14592 : 삼진 아웃,무사 3:0,1사 3:0,0.97,-0.258,21.1,18.6,-0.025
401,2020-05-17,키움,2말,요키시,4 라모스,2-2,좌익수 뜬공,무사 2:0,1사 2:0,0.97,-0.258,33.7,31.2,-0.025
402,2020-06-02,삼성,2말,원태인,4 라모스,0-0,3루수 땅볼,무사 2:0,1사 2:0,0.97,-0.258,33.7,31.2,-0.025
403,2020-06-21,두산,2말,알칸타라,4 라모스,0-1,우익수 안타,무사 2:0,1사 2:0,0.97,-0.258,33.7,31.2,-0.025
404,2020-07-02,KT,2말,조병욱,4 라모스,0-0,중견수 뜬공,무사 2:0,1사 2:0,0.97,-0.258,33.7,31.2,-0.025
405,2020-09-06,롯데,6초,샘슨,4 라모스,2-2,라모스/14592 : 삼진 아웃,무사 2:1,1사 2:1,0.97,-0.258,33.7,36.2,-0.025
406,2020-07-21,KT,5초,배제성,4 라모스,0-0,좌익수 뜬공,"무사 2,3루 4:1","1사 2,3루 4:1",0.65,-0.585,8.9,11.4,-0.025
407,2020-07-31,한화,2말,장시환,6 라모스,0-2,중견수 뜬공,무사 1:0,1사 1:0,0.99,-0.258,44.0,41.5,-0.025
408,2020-06-06,키움,3초,이승호,4 라모스,0-0,좌익수 뜬공,무사 1루 2:0,1사 1루 2:0,1.11,-0.38,25.7,28.3,-0.026000000000000002
409,2020-08-08,키움,4초,요키시,6 라모스,2-1,2루수 땅볼,2사 1루 0:2,이닝종료 0:2,0.91,-0.251,76.3,78.9,-0.026000000000000002
410,2020-08-26,삼성,6초,우규민,6 라모스,1-2,1루수 땅볼,1사 4:5,2사 4:5,1.04,-0.18,70.0,72.5,-0.026000000000000002
411,2020-06-23,키움,3말,최원태,4 라모스,2-2,라모스/14592 : 삼진 아웃,2사 3루 5:1,이닝종료 5:1,0.94,-0.387,14.6,12.0,-0.026000000000000002
412,2020-10-06,삼성,6말,라이블리,5 라모스,2-1,라모스/14592 : 삼진 아웃,1사 1루 1:2,2사 1루 1:2,1.09,-0.322,74.4,71.8,-0.026000000000000002
413,2020-05-20,삼성,3초,최채흥,4 라모스,2-1,라모스/14592 : 삼진 아웃,2사 1루 0:1,이닝종료 0:1,0.93,-0.251,64.4,67.1,-0.026000000000000002
414,2020-07-05,삼성,4초,최채흥,4 라모스,2-2,1루수 땅볼,무사 0:2,1사 0:2,1.04,-0.258,73.3,76.0,-0.027000000000000003
415,2020-08-26,삼성,4초,홍정우,6 라모스,0-0,1루수 땅볼,무사 3:5,1사 3:5,1.04,-0.258,73.3,76.0,-0.027000000000000003
416,2020-05-28,한화,3초,서폴드,4 라모스,2-3,우익수 뜬공,2사 2루 2:0,이닝종료 2:0,0.94,-0.344,29.7,32.3,-0.027000000000000003
417,2020-05-06,두산,8말,함덕주,4 라모스,1-1,1루수 파울 뜬공,무사 5:2,1사 5:2,1.05,-0.258,8.4,5.7,-0.027000000000000003
418,2020-06-25,키움,8말,이영준,4 라모스,2-2,라모스/14592 : 삼진 아웃,무사 5:2,1사 5:2,1.05,-0.258,8.4,5.7,-0.027000000000000003
