,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
116,2020-10-25,KT,4말,오현택,4 유한준,2-3,볼넷,2사 1루 0:6,"2사 1,2루 0:6",0.1,0.215,96.7,96.9,0.002
117,2020-08-13,NC,2초,오현택,5 박석민,2-0,중견수 안타,2사 6:0,2사 1루 6:0,0.1,0.134,7.8,7.6,0.003
118,2020-08-25,SK,9초,오현택,9 이흥련,2-0,중견수 안타,2사 1루 10:7,"2사 1,2루 10:7",0.13,0.215,3.7,3.4,0.003
119,2020-07-02,NC,5말,오현택,알테어,,*도루(알테어/14599),"2사 1,3루 1:4","2사 2,3루 1:4",0.75,0.096,88.7,89.0,0.003
120,2020-10-25,KT,5말,오현택,7 배정대,2-3,볼넷,1사 1:6,1사 1루 1:6,0.1,0.276,95.9,96.2,0.004
121,2020-10-18,NC,8말,오현택,5 강진성,2-2,우익수 안타,1사 8:2,1사 1루 8:2,0.09,0.276,0.6,1.0,0.004
122,2020-07-02,NC,5말,오현택,5 박석민,2-3,볼넷,"2사 2,3루 1:4","2사 1,3루 1:4",0.81,0.18100000000000002,89.0,89.5,0.005
123,2020-05-17,한화,6말,오현택,8 김회성,2-2,몸에 맞는 볼,1사 2루 1:4,"1사 1,2루 1:4",0.42,0.24600000000000002,92.1,92.6,0.005
124,2020-06-14,LG,6말,오현택,7 홍창기,,고의4구,"1사 2,3루 4:4",1사 만루 4:4,2.25,0.183,70.3,70.9,0.006999999999999999
125,2020-07-16,LG,9초,오현택,6 유강남,2-2,좌익수 안타,무사 10:15,무사 1루 10:15,0.16,0.39799999999999996,99.4,98.7,0.006999999999999999
126,2020-08-27,키움,7초,오현택,5 전병우,0-1,좌익수 홈런,무사 9:3,무사 10:3,0.06,1.0,1.6,0.8,0.008
127,2020-06-23,KIA,9초,오현택,8 나주환,2-2,좌익수 안타,1사 1루 3:1,"1사 1,2루 3:1",0.39,0.39799999999999996,7.3,6.3,0.011000000000000001
128,2020-06-02,KIA,7말,오현택,2 김선빈,2-2,좌익수 안타,1사 2:4,1사 1루 2:4,0.31,0.276,87.9,89.0,0.011000000000000001
129,2020-06-23,KIA,9초,오현택,6 한승택,0-0,우익수 안타,무사 3:1,무사 1루 3:1,0.29,0.39799999999999996,7.4,6.3,0.011000000000000001
130,2020-05-17,한화,6말,오현택,6 김문호,1-2,중견수 안타,무사 1:4,무사 1루 1:4,0.3,0.39799999999999996,91.4,92.5,0.011000000000000001
131,2020-07-03,SK,7초,오현택,4 로맥,1-3,볼넷,2사 5:4,2사 1루 5:4,0.5,0.134,34.7,33.4,0.013999999999999999
132,2020-08-27,키움,7초,오현택,4 허정협,1-1,좌익수 홈런,무사 8:3,무사 9:3,0.1,1.0,3.0,1.6,0.015
133,2020-09-15,키움,8말,오현택,8 박동원,1-1,중견수 안타,무사 8:3,무사 1루 8:3,0.33,0.39799999999999996,2.1,3.6,0.015
134,2020-07-26,키움,5말,오현택,5 박병호,2-0,좌익수 2루타,1사 2루 0:5,1사 2루 0:6,0.18,1.0,96.5,98.1,0.016
135,2020-05-05,KT,7말,오현택,9 배정대,1-0,우익수 안타,2사 4:2,2사 1루 4:2,0.62,0.134,15.0,17.3,0.023
136,2020-05-31,두산,6말,오현택,8 류지혁,0-0,우익수 안타,2사 2:1,2사 1루 2:1,0.75,0.134,32.4,34.6,0.023
137,2020-05-23,키움,6초,오현택,5 박동원,2-2,좌익수 안타,무사 4:2,무사 1루 4:2,0.66,0.39799999999999996,21.7,19.2,0.026000000000000002
