,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
126,2020-05-23,KT,8초,송은범,8 강민국,1-2,2루수 땅볼,2사 6:2,이닝종료 6:2,0.07,-0.11699999999999999,4.1,4.2,-0.002
127,2020-09-06,롯데,8말,송은범,3 전준우,2-1,1루수 땅볼,2사 6:1,이닝종료 6:1,0.07,-0.11699999999999999,0.8,0.6,-0.002
128,2020-10-18,KIA,8초,송은범,9 박찬호,2-3,2루수 땅볼,2사 4:0,이닝종료 4:0,0.07,-0.11699999999999999,4.1,4.2,-0.002
129,2020-08-06,KIA,6말,송은범,8 한승택,1-1,유격수 땅볼,1사 0:5,2사 0:5,0.07,-0.18,97.3,97.1,-0.002
130,2020-08-08,키움,8말,송은범,6 박동원,0-1,3루수 병살타,무사 1루 0:5,2사 0:5,0.03,-0.836,99.6,99.4,-0.002
131,2020-08-12,KIA,8초,송은범,2 터커,1-2,중견수 뜬공,무사 0:7,1사 0:7,0.06,-0.258,99.6,99.8,-0.002
132,2020-09-29,롯데,8초,송은범,3 전준우,2-2,3루수 땅볼,무사 8:3,1사 8:3,0.06,-0.258,1.7,1.8,-0.002
133,2020-09-10,키움,9초,송은범,8 전병우,1-0,3루수 땅볼,1사 1:6,2사 1:6,0.07,-0.18,99.8,100.0,-0.002
134,2020-05-19,삼성,7말,송은범,2 김동엽,1-0,1루수 뜬공,2사 10:4,이닝종료 10:4,0.06,-0.11699999999999999,1.0,0.8,-0.002
135,2020-11-04,두산,7말,송은범,5 박건우,2-2,박건우/10189 : 삼진 아웃,2사 0:4,이닝종료 0:4,0.06,-0.11699999999999999,96.7,96.5,-0.002
136,2020-09-13,삼성,6초,송은범,5 이원석,0-1,3루수 땅볼,무사 7:0,1사 7:0,0.05,-0.258,1.4,1.5,-0.001
137,2020-09-29,롯데,8초,송은범,4 이대호,0-0,유격수 땅볼,1사 8:3,2사 8:3,0.05,-0.18,1.8,2.0,-0.001
138,2020-09-16,한화,7말,송은범,2 임종찬,2-3,1루수 땅볼,"1사 1,2루 11:1","2사 1,3루 11:1",0.06,-0.433,0.2,0.1,-0.001
