,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
31,2020-10-01,한화,5초,김이환,9 김재호,1-2,투수 내야안타,무사 1루 2:4,"무사 1,2루 2:4",1.93,0.62,70.7,63.0,0.077
32,2020-09-09,KT,9말,하준호,7 김재호,2-3,중견수 안타,무사 2:2,무사 1루 2:2,2.26,0.39799999999999996,63.7,71.1,0.07400000000000001
33,2020-06-16,삼성,9말,오승환,5 김재호,2-3,볼넷,2사 1루 4:3,"2사 1,2루 4:3",3.49,0.215,9.8,17.1,0.073
34,2020-09-15,NC,3말,라이트,8 김재호,0-3,볼넷,무사 1루 2:0,"무사 1,2루 2:0",1.77,0.62,36.7,43.6,0.069
35,2020-11-24,NC,7초,김진성,5 김재호,0-1,좌익수 2루타,2사 3루 1:4,2사 2루 2:4,1.02,0.9570000000000001,91.5,84.7,0.068
36,2020-05-30,롯데,7말,박진형,5 김재호,2-2,중견수 2루타,1사 3:1,1사 2루 3:1,1.06,0.428,17.6,24.4,0.067
37,2020-06-07,KIA,6말,김명찬,김재호,,*실책진루(투수)[실책포함],"1사 1,3루 2:1","1사 1,3루 2:2",4.36,0.321,56.1,62.7,0.066
38,2020-08-19,롯데,7초,구승민,6 김재호,1-0,중견수 안타[실책포함],"1사 1,2루 0:5","1사 2,3루 1:5",0.9,1.496,95.2,88.5,0.066
39,2020-05-15,KIA,4초,임기영,6 김재호,2-0,우익수 안타,무사 1루 1:1,"무사 1,2루 1:1",1.76,0.62,45.7,39.1,0.066
40,2020-10-18,키움,3초,요키시,7 김재호,1-0,좌익수 안타,"2사 1,2루 3:0","2사 1,2루 4:0",0.98,1.0,20.6,14.1,0.065
41,2020-10-07,SK,4초,핀토,8 김재호,2-2,중견수 안타,1사 3루 2:4,1사 1루 3:4,1.5,0.59,68.6,62.2,0.064
42,2020-06-06,KIA,9말,문경찬,9 김재호,1-1,유격수 안타,"무사 1,3루 3:3","무사 1,2루 3:4",2.23,0.669,93.7,100.0,0.063
43,2020-07-08,LG,6말,켈리,7 김재호,0-0,좌익수 안타,"2사 1,2루 6:2","2사 1,2루 6:3",1.28,1.0,9.0,15.3,0.063
44,2020-09-13,키움,9초,조상우,7 김재호,1-1,좌익수 안타,2사 1루 5:6,"2사 1,2루 5:6",2.8,0.215,92.1,85.9,0.062
45,2020-07-31,NC,1초,루친스키,7 김재호,2-1,중견수 안타,2사 2루 3:0,2사 1루 4:0,0.73,0.907,24.2,18.0,0.061
46,2020-06-13,한화,7초,김진영,6 김재호,2-3,볼넷,"1사 1,2루 5:4",1사 만루 5:4,2.05,0.679,26.6,20.6,0.06
47,2020-11-04,LG,4말,이민호,7 김재호,0-0,중견수 안타,무사 1루 0:2,"무사 1,3루 0:2",0.94,0.951,81.2,87.2,0.06
48,2020-08-20,롯데,6말,이인복,6 김재호,1-0,중견수 안타,무사 3:1,무사 1루 3:1,1.38,0.39799999999999996,25.5,31.4,0.059000000000000004
49,2020-08-01,NC,6초,라이트,7 김재호,2-0,2루수 땅볼 실책[실책포함],1사 1루 3:4,"1사 1,2루 3:4",1.94,0.39799999999999996,65.8,59.9,0.059000000000000004
50,2020-08-19,롯데,2초,샘슨,6 김재호,1-1,몸에 맞는 볼,무사 1루 0:0,"무사 1,2루 0:0",1.53,0.62,46.2,40.5,0.057999999999999996
51,2020-11-18,NC,8초,임창민,6 김재호,1-0,우익수 안타,2사 2루 3:1,이닝종료 4:1,0.72,0.6559999999999999,14.2,8.4,0.057999999999999996
