,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
436,2020-09-24,삼성,6말,라이블리,4 김재환,2-1,김재환/10643 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.68,-0.11699999999999999,51.7,50.0,-0.017
437,2020-11-04,LG,5말,진해수,4 김재환,2-2,김재환/10643 : 삼진 아웃,무사 2루 0:3,1사 2루 0:3,0.45,-0.46399999999999997,91.3,89.6,-0.017
438,2020-07-11,롯데,3초,박세웅,4 김재환,2-1,김재환/10643 : 삼진 아웃,1사 2:2,2사 2:2,0.72,-0.18,52.5,54.3,-0.018000000000000002
439,2020-10-17,키움,4초,이승호,4 김재환,1-3,1루수 땅볼,무사 2:0,1사 2:0,0.69,-0.258,26.7,28.5,-0.018000000000000002
440,2020-11-24,NC,3초,루친스키,4 김재환,2-1,유격수 뜬공,1사 0:0,2사 0:0,0.72,-0.18,52.5,54.3,-0.018000000000000002
441,2020-06-10,NC,6초,루친스키,4 김재환,0-0,중견수 뜬공,2사 1루 2:0,이닝종료 2:0,0.64,-0.251,23.7,25.5,-0.018000000000000002
442,2020-05-17,KIA,5초,브룩스,4 김재환,0-1,3루수 땅볼,1사 2루 4:1,2사 2루 4:1,0.66,-0.381,14.9,16.8,-0.019
443,2020-07-25,LG,2말,켈리,4 김재환,2-1,1루수 땅볼,"2사 1,3루 1:5",이닝종료 1:5,0.67,-0.5379999999999999,88.1,86.3,-0.019
444,2020-07-31,NC,9초,원종현,4 김재환,2-0,김재환/10643 : 삼진 아웃,무사 7:10,1사 7:10,0.75,-0.258,96.7,98.6,-0.019
445,2020-09-17,KT,9초,김재윤,4 김재환,2-0,김재환/10643 : 삼진 아웃,무사 0:3,1사 0:3,0.75,-0.258,96.7,98.6,-0.019
446,2020-10-23,키움,6말,이승호,4 김재환,0-2,1루수 땅볼,2사 2:1,이닝종료 2:1,0.75,-0.11699999999999999,32.4,30.5,-0.019
447,2020-05-20,NC,4말,구창모,4 김재환,2-2,김재환/10643 : 삼진 아웃,1사 1:1,2사 1:1,0.78,-0.18,53.3,51.3,-0.019
448,2020-08-19,롯데,4초,샘슨,4 김재환,2-3,김재환/10643 : 삼진 아웃,1사 0:0,2사 0:0,0.78,-0.18,52.7,54.7,-0.019
